"split","class","output_image","output_label","source_image","random_seed"
"validation","meteor","validation/images/uaemmn_pos_validation_000071.jpg","validation/labels/uaemmn_pos_validation_000071.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220121_044249_YAHER_C5P.jpg","42"
"validation","meteor","validation/images/uaemmn_pos_validation_000072.jpg","validation/labels/uaemmn_pos_validation_000072.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191209_030352_SCASS_C13P.jpg","42"
"validation","meteor","validation/images/uaemmn_pos_validation_000073.jpg","validation/labels/uaemmn_pos_validation_000073.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190924_025107_SCASS_C8P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000000.jpg","test/labels/uaemmn_pos_test_000000.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200119_015043_SCASS_C1P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000001.jpg","test/labels/uaemmn_pos_test_000001.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200131_015143_Liwa_C12P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000002.jpg","test/labels/uaemmn_pos_test_000002.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211213_225734_Home_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000003.jpg","test/labels/uaemmn_pos_test_000003.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220309_034937_Liwa_C13P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000004.jpg","test/labels/uaemmn_pos_test_000004.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191223_044833_Home_C3P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000005.jpg","test/labels/uaemmn_pos_test_000005.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211201_221902_YAHER_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000006.jpg","test/labels/uaemmn_pos_test_000006.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190912_022113_SCASS_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000007.jpg","test/labels/uaemmn_pos_test_000007.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191203_035320_SCASS_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000008.jpg","test/labels/uaemmn_pos_test_000008.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191209_203811_Home_C3P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000009.jpg","test/labels/uaemmn_pos_test_000009.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211206_215113_Liwa_C10P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000010.jpg","test/labels/uaemmn_pos_test_000010.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191114_025233_Home_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000011.jpg","test/labels/uaemmn_pos_test_000011.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191028_003920_SCASS_C3P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000012.jpg","test/labels/uaemmn_pos_test_000012.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211129_005907_Home_C13P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000013.jpg","test/labels/uaemmn_pos_test_000013.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220329_045615_Liwa_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000014.jpg","test/labels/uaemmn_pos_test_000014.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190517_025311_Home_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000015.jpg","test/labels/uaemmn_pos_test_000015.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200119_032931_SCASS_C8P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000016.jpg","test/labels/uaemmn_pos_test_000016.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211222_023504_Home_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000017.jpg","test/labels/uaemmn_pos_test_000017.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211210_051403_Home_C12P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000018.jpg","test/labels/uaemmn_pos_test_000018.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_212103_Home_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000019.jpg","test/labels/uaemmn_pos_test_000019.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191114_225956_Home_C13P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000020.jpg","test/labels/uaemmn_pos_test_000020.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211220_002119_Liwa_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000021.jpg","test/labels/uaemmn_pos_test_000021.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210424_222917_Liwa_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000022.jpg","test/labels/uaemmn_pos_test_000022.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191123_033313_SCASS_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000023.jpg","test/labels/uaemmn_pos_test_000023.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220112_225218_Liwa_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000024.jpg","test/labels/uaemmn_pos_test_000024.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220504_050629_Liwa_C1P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000025.jpg","test/labels/uaemmn_pos_test_000025.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200117_015949_SCASS_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000026.jpg","test/labels/uaemmn_pos_test_000026.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200101_020130_YAHER_C6P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000027.jpg","test/labels/uaemmn_pos_test_000027.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_002346_Home_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000028.jpg","test/labels/uaemmn_pos_test_000028.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_015133_Home_C12P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000029.jpg","test/labels/uaemmn_pos_test_000029.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211210_040459_Liwa_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000030.jpg","test/labels/uaemmn_pos_test_000030.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210927_040427_Home_C11P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000031.jpg","test/labels/uaemmn_pos_test_000031.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220401_015351_YAHER_C9P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000032.jpg","test/labels/uaemmn_pos_test_000032.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191006_033924_Home_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000033.jpg","test/labels/uaemmn_pos_test_000033.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200122_012206_SCASS_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000034.jpg","test/labels/uaemmn_pos_test_000034.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191002_033253_Home_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000035.jpg","test/labels/uaemmn_pos_test_000035.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210422_043348_Liwa_C8P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000036.jpg","test/labels/uaemmn_pos_test_000036.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191125_014451_Home_C10P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000037.jpg","test/labels/uaemmn_pos_test_000037.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191209_053223_SCASS_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000038.jpg","test/labels/uaemmn_pos_test_000038.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191001_024952_Home_C8P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000039.jpg","test/labels/uaemmn_pos_test_000039.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211220_043241_Liwa_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000040.jpg","test/labels/uaemmn_pos_test_000040.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211217_023817_Liwa_C9P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000041.jpg","test/labels/uaemmn_pos_test_000041.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210710_200852_Liwa_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000042.jpg","test/labels/uaemmn_pos_test_000042.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200104_042219_YAHER_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000043.jpg","test/labels/uaemmn_pos_test_000043.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211221_051844_YAHER_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000044.jpg","test/labels/uaemmn_pos_test_000044.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211129_060614_YAHER_C12P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000045.jpg","test/labels/uaemmn_pos_test_000045.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_211820_Liwa_C02P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000046.jpg","test/labels/uaemmn_pos_test_000046.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191003_235844_Home_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000047.jpg","test/labels/uaemmn_pos_test_000047.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191118_015301_Home_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000048.jpg","test/labels/uaemmn_pos_test_000048.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191021_054021_SCASS_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000049.jpg","test/labels/uaemmn_pos_test_000049.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200117_040058_SCASS_C3P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000050.jpg","test/labels/uaemmn_pos_test_000050.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190815_020812_Home_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000051.jpg","test/labels/uaemmn_pos_test_000051.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20221008_011949_Home_C12P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000052.jpg","test/labels/uaemmn_pos_test_000052.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191026_025803_Home_C7P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000053.jpg","test/labels/uaemmn_pos_test_000053.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191030_232115_Home_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000054.jpg","test/labels/uaemmn_pos_test_000054.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191107_181128_Home_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000055.jpg","test/labels/uaemmn_pos_test_000055.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220108_052750_Liwa_C1P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000056.jpg","test/labels/uaemmn_pos_test_000056.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220510_042335_Home_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000057.jpg","test/labels/uaemmn_pos_test_000057.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191111_042226_SCASS_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000058.jpg","test/labels/uaemmn_pos_test_000058.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191003_023909_SCASS_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000059.jpg","test/labels/uaemmn_pos_test_000059.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191004_025717_Home_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000060.jpg","test/labels/uaemmn_pos_test_000060.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211207_031212_Liwa_C10P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000061.jpg","test/labels/uaemmn_pos_test_000061.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_220557_Home_C1P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000062.jpg","test/labels/uaemmn_pos_test_000062.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211213_004321_Liwa_C01P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000063.jpg","test/labels/uaemmn_pos_test_000063.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200122_035115_SCASS_C7P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000064.jpg","test/labels/uaemmn_pos_test_000064.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220914_225905_YAHER_C16P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000065.jpg","test/labels/uaemmn_pos_test_000065.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220121_061844_Liwa_C3P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000066.jpg","test/labels/uaemmn_pos_test_000066.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211219_002304_Liwa_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000067.jpg","test/labels/uaemmn_pos_test_000067.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190909_024717_SCASS_C5P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000068.jpg","test/labels/uaemmn_pos_test_000068.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191201_213858_SCASS_C2P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000069.jpg","test/labels/uaemmn_pos_test_000069.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191205_233841_SCASS_C4P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000070.jpg","test/labels/uaemmn_pos_test_000070.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191122_232735_Home_C9P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000071.jpg","test/labels/uaemmn_pos_test_000071.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_043611_YAHER_C15P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000072.jpg","test/labels/uaemmn_pos_test_000072.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191123_000237_SCASS_C14P.jpg","42"
"test","meteor","test/images/uaemmn_pos_test_000073.jpg","test/labels/uaemmn_pos_test_000073.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211211_001028_Liwa_C02P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000000.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_194038_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000001.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_022905_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000003.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_025857_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000004.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220919_211849_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000005.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_200916_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000006.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221009_194543_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000007.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_231628_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000009.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_052651_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000010.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_223940_YAHER_C2P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000011.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_042303_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000012.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_185102_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000014.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_191540_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000015.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_000847_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000016.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_232156_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000017.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221003_194923_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000018.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_223252_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000019.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220918_210723_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000020.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_043510_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000021.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220929_041903_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000022.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220920_045145_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000023.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_205628_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000024.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221005_000905_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000025.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221010_003645_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000026.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_033820_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000028.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20210718_001704_YAHER_C6P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000029.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_233510_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000031.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221004_191556_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000032.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221001_020300_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000033.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_200149_YAHER_C12P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000034.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_235546_YAHER_C10P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000035.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221003_022859_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000036.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_210531_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000037.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220923_025642_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000040.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220922_031123_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000041.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220928_205818_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000042.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221002_040242_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000043.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_025653_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000045.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220917_200726_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000046.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_233629_YAHER_C15P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000047.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220930_031303_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000048.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221006_021756_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000049.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220924_022939_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000050.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220929_212114_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000051.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_045947_YAHER_C1P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000052.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220921_002018_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000054.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_051304_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000057.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220925_033007_YAHER_C16P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000058.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20220927_014007_YAHER_C14P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000059.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_040508_YAHER_C8P.jpg","42"
"train","not_meteor","train/images/uaemmn_neg_train_000060.jpg","","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_NOTMETEORS/M20221008_004431_YAHER_C2P.jpg","42"
